StudentID,Earned Points,Possible Points,PercentCorrect,QuizCreated,Stu1,PriKey1,Points1,Stu2,PriKey2,Points2,Stu3,PriKey3,Points3,Stu4,PriKey4,Points4,Stu5,PriKey5,Points5,Stu6,PriKey6,Points6,Stu7,PriKey7,Points7,Stu8,PriKey8,Points8,Stu9,PriKey9,Points9,Stu10,PriKey10,Points10,Stu11,PriKey11,Points11,Stu12,PriKey12,Points12,Stu13,PriKey13,Points13,Stu14,PriKey14,Points14,Stu15,PriKey15,Points15,Stu16,PriKey16,Points16,Stu17,PriKey17,Points17,Stu18,PriKey18,Points18,Stu19,PriKey19,Points19,Stu20,PriKey20,Points20,Stu21,PriKey21,Points21,Stu22,PriKey22,Points22,Stu23,PriKey23,Points23,Stu24,PriKey24,Points24,Stu25,PriKey25,Points25,Stu26,PriKey26,Points26,Stu27,PriKey27,Points27,Stu28,PriKey28,Points28,Stu29,PriKey29,Points29,Stu30,PriKey30,Points30,Stu31,PriKey31,Points31,Stu32,PriKey32,Points32,Stu33,PriKey33,Points33,Stu34,PriKey34,Points34,Stu35,PriKey35,Points35
DL 993034005,9,35,25.71,28-02-2020 00:00,B,B,1,A,D,0,C,D,0,D,D,1,B,D,0,C,B,0,C,A,0,B,D,0,D,A,0,D,D,1,C,A,0,B,B,1,D,D,1,A,B,0,A,A,1,C,B,0,C,C,1,C,D,0,,C,0,B,A,0,A,A,1,C,A,0,A,C,0,A,C,0,D,A,0,B,B,1,D,A,0,B,C,0,A,C,0,D,B,0,A,D,0,D,A,0,D,B,0,A,D,0,,B,0
DL 993034008,11,35,31.43,28-02-2020 00:00,B,B,1,C,D,0,C,D,0,B,D,0,A,D,0,B,B,1,C,A,0,B,D,0,C,A,0,A,D,0,D,A,0,B,B,1,C,D,0,C,B,0,A,A,1,A,B,0,C,C,1,B,D,0,A,C,0,A,A,1,A,A,1,B,A,0,D,C,0,B,C,0,A,A,1,A,B,0,D,A,0,A,C,0,A,C,0,B,B,1,B,D,0,C,A,0,B,B,1,D,D,1,C,B,0
DL 993034009,20,35,57.14,28-02-2020 00:00,B,B,1,C,D,0,C,D,0,C,D,0,C,D,0,B,B,1,A,A,1,D,D,1,A,A,1,D,D,1,A,A,1,B,B,1,A,D,0,B,B,1,D,A,0,B,B,1,C,C,1,D,D,1,B,C,0,D,A,0,A,A,1,D,A,0,D,C,0,C,C,1,D,A,0,B,B,1,A,A,1,C,C,1,A,C,0,C,B,0,D,D,1,B,A,0,B,B,1,B,D,0,B,B,1
DL 993034011,14,35,40,28-02-2020 00:00,B,B,1,A,D,0,C,D,0,B,D,0,C,D,0,B,B,1,A,A,1,D,D,1,D,A,0,B,D,0,D,A,0,B,B,1,D,D,1,A,B,0,C,A,0,C,B,0,C,C,1,A,D,0,A,C,0,D,A,0,A,A,1,D,A,0,A,C,0,A,C,0,D,A,0,C,B,0,A,A,1,C,C,1,D,C,0,B,B,1,A,D,0,A,A,1,B,B,1,D,D,1,A,B,0
DL 993034012,32,35,91.43,28-02-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,D,D,1,D,A,0,B,B,1,D,D,1,B,B,1,A,A,1,B,B,1,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,A,A,1,C,C,1,A,C,0,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,D,D,1,A,A,1,B,B,1,D,D,1,B,B,1
DL 993034017,22,35,62.86,28-02-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,C,D,0,B,B,1,A,A,1,D,D,1,A,A,1,B,D,0,D,A,0,B,B,1,A,D,0,B,B,1,A,A,1,A,B,0,C,C,1,A,D,0,B,C,0,A,A,1,A,A,1,A,A,1,C,C,1,C,C,1,A,A,1,B,B,1,A,A,1,D,C,0,C,C,1,C,B,0,A,D,0,C,A,0,B,B,1,D,D,1,A,B,0
DL 993034019,16,35,45.71,28-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,C,A,0,D,D,1,B,A,0,,D,0,D,A,0,B,B,1,C,D,0,A,B,0,A,A,1,D,B,0,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,A,A,1,B,C,0,B,C,0,D,A,0,B,B,1,A,A,1,B,C,0,A,C,0,A,B,0,B,D,0,D,A,0,B,B,1,A,D,0,D,B,0
DL 993034021,20,35,57.14,28-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,C,A,0,D,D,1,B,A,0,D,D,1,D,A,0,B,B,1,C,D,0,A,B,0,A,A,1,D,B,0,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,A,A,1,A,C,0,C,C,1,A,A,1,D,B,0,A,A,1,C,C,1,D,C,0,B,B,1,A,D,0,D,A,0,B,B,1,A,D,0,D,B,0
DL 993034023,21,35,60,28-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,B,A,0,D,D,1,C,A,0,D,D,1,B,A,0,B,B,1,C,D,0,B,B,1,D,A,0,B,B,1,C,C,1,D,D,1,B,C,0,D,A,0,A,A,1,A,A,1,B,C,0,C,C,1,D,A,0,B,B,1,A,A,1,C,C,1,A,C,0,B,B,1,A,D,0,A,A,1,C,B,0,D,D,1,B,B,1
DL 993034025,23,35,65.71,28-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,D,A,0,D,D,1,A,A,1,D,D,1,B,A,0,B,B,1,D,D,1,D,B,0,A,A,1,C,B,0,C,C,1,A,D,0,C,C,1,D,A,0,A,A,1,C,A,0,C,C,1,C,C,1,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,A,D,0,C,A,0,B,B,1,D,D,1,A,B,0
DL 993034026,32,35,91.43,28-02-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,D,D,1,D,A,0,B,B,1,D,D,1,B,B,1,A,A,1,B,B,1,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,A,A,1,C,C,1,C,C,1,B,A,0,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,D,D,1,A,A,1,B,B,1,D,D,1,B,B,1
DL 993034027,24,35,68.57,28-02-2020 00:00,B,B,1,A,D,0,C,D,0,D,D,1,D,D,1,,B,0,A,A,1,D,D,1,A,A,1,C,D,0,A,A,1,C,B,0,D,D,1,C,B,0,A,A,1,C,B,0,C,C,1,C,D,0,A,C,0,A,A,1,A,A,1,A,A,1,B,C,0,C,C,1,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,A,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 993034029,18,35,51.43,28-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,B,A,0,B,D,0,C,A,0,D,D,1,B,A,0,B,B,1,A,D,0,B,B,1,C,A,0,B,B,1,C,C,1,D,D,1,B,C,0,D,A,0,A,A,1,D,A,0,B,C,0,A,C,0,D,A,0,B,B,1,A,A,1,A,C,0,D,C,0,B,B,1,A,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 993034029,18,35,51.43,28-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,B,D,0,B,B,1,C,A,0,D,D,1,A,A,1,C,D,0,B,A,0,A,B,0,D,D,1,B,B,1,C,A,0,D,B,0,C,C,1,A,D,0,C,C,1,A,A,1,A,A,1,D,A,0,B,C,0,A,C,0,A,A,1,B,B,1,A,A,1,A,C,0,B,C,0,B,B,1,A,D,0,A,A,1,B,B,1,D,D,1,A,B,0
DL 993034030,25,35,71.43,28-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,A,A,1,C,D,0,D,A,0,D,D,1,B,A,0,B,B,1,D,D,1,B,B,1,A,A,1,B,B,1,C,C,1,C,D,0,B,C,0,A,A,1,A,A,1,A,A,1,C,C,1,C,C,1,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,A,D,0,A,A,1,A,B,0,D,D,1,A,B,0
DL 993034032,13,35,37.14,28-02-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,C,D,0,A,B,0,C,A,0,D,D,1,A,A,1,A,D,0,D,A,0,B,B,1,A,D,0,C,B,0,C,A,0,C,B,0,C,C,1,A,D,0,B,C,0,B,A,0,A,A,1,A,A,1,A,C,0,C,C,1,D,A,0,D,B,0,A,A,1,C,C,1,D,C,0,D,B,0,B,D,0,B,A,0,A,B,0,D,D,1,C,B,0
DL 993034032,25,35,71.43,28-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,B,A,0,D,D,1,A,A,1,D,D,1,B,A,0,B,B,1,B,D,0,B,B,1,A,A,1,B,B,1,C,C,1,D,D,1,A,C,0,A,A,1,A,A,1,D,A,0,C,C,1,C,C,1,B,A,0,B,B,1,A,A,1,C,C,1,D,C,0,B,B,1,A,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 993034035,15,35,42.86,28-02-2020 00:00,D,B,0,A,D,0,C,D,0,A,D,0,C,D,0,B,B,1,B,A,0,D,D,1,D,A,0,C,D,0,B,A,0,D,B,0,A,D,0,D,B,0,A,A,1,C,B,0,C,C,1,A,D,0,C,C,1,D,A,0,A,A,1,B,A,0,B,C,0,C,C,1,A,A,1,C,B,0,A,A,1,C,C,1,C,C,1,B,B,1,A,D,0,A,A,1,A,B,0,D,D,1,B,B,1
DL 993036026,11,35,31.43,03-03-2020 00:00,C,B,0,C,D,0,B,D,0,D,D,1,C,D,0,B,B,1,D,A,0,B,D,0,A,A,1,A,D,0,B,A,0,A,B,0,B,D,0,B,B,1,A,A,1,D,B,0,A,C,0,A,D,0,B,C,0,A,A,1,A,A,1,A,A,1,A,C,0,C,C,1,C,A,0,A,B,0,B,A,0,D,C,0,A,C,0,B,B,1,A,D,0,C,A,0,C,B,0,D,D,1,D,B,0
DL 994031001,11,35,31.43,29-02-2020 00:00,B,B,1,D,D,1,B,D,0,B,D,0,B,D,0,C,B,0,D,A,0,A,D,0,A,A,1,A,D,0,B,A,0,A,B,0,B,D,0,A,B,0,A,A,1,A,B,0,A,C,0,D,D,1,B,C,0,C,A,0,A,A,1,C,A,0,B,C,0,C,C,1,B,A,0,C,B,0,A,A,1,C,C,1,B,C,0,C,B,0,B,D,0,A,A,1,C,B,0,D,D,1,C,B,0
DL 994031004,23,35,65.71,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,D,D,1,B,A,0,,B,0,D,D,1,A,B,0,A,A,1,B,B,1,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,D,A,0,D,C,0,C,C,1,D,A,0,B,B,1,A,A,1,,C,0,,C,0,A,B,0,A,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 994031005,3,35,8.57,29-02-2020 00:00,B,B,1,,D,0,,D,0,D,D,1,,D,0,C,B,0,C,A,0,A,D,0,D,A,0,B,D,0,B,A,0,C,B,0,,D,0,D,B,0,A,A,1,,B,0,,C,0,,D,0,,C,0,,A,0,,A,0,,A,0,,C,0,,C,0,,A,0,,B,0,,A,0,,C,0,,C,0,,B,0,,D,0,,A,0,,B,0,,D,0,,B,0
DL 994031006,20,35,57.14,29-02-2020 00:00,B,B,1,C,D,0,B,D,0,D,D,1,C,D,0,B,B,1,A,A,1,D,D,1,D,A,0,A,D,0,B,A,0,B,B,1,D,D,1,B,B,1,A,A,1,A,B,0,C,C,1,B,D,0,B,C,0,A,A,1,A,A,1,A,A,1,B,C,0,C,C,1,B,A,0,B,B,1,A,A,1,C,C,1,B,C,0,C,B,0,B,D,0,A,A,1,A,B,0,D,D,1,B,B,1
DL 994031007,23,35,65.71,29-02-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,A,D,0,B,A,0,B,B,1,D,D,1,B,B,1,A,A,1,C,B,0,C,C,1,D,D,1,A,C,0,A,A,1,A,A,1,D,A,0,C,C,1,C,C,1,D,A,0,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,C,D,0,C,A,0,D,B,0,B,D,0,C,B,0
DL 994031008,7,35,20,29-02-2020 00:00,C,B,0,B,D,0,A,D,0,B,D,0,A,D,0,B,B,1,A,A,1,C,D,0,B,A,0,A,D,0,B,A,0,D,B,0,A,D,0,C,B,0,D,A,0,B,B,1,B,C,0,A,D,0,C,C,1,B,A,0,C,A,0,C,A,0,B,C,0,C,C,1,B,A,0,D,B,0,B,A,0,D,C,0,B,C,0,D,B,0,A,D,0,C,A,0,B,B,1,D,D,1,A,B,0
DL 994031009,13,35,37.14,29-02-2020 00:00,C,B,0,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,B,A,0,D,D,1,C,A,0,D,D,1,C,A,0,A,B,0,B,D,0,C,B,0,C,A,0,D,B,0,C,C,1,A,D,0,C,C,1,A,A,1,A,A,1,B,A,0,A,C,0,A,C,0,,A,0,B,B,1,A,A,1,B,C,0,B,C,0,C,B,0,A,D,0,C,A,0,B,B,1,D,D,1,C,B,0
DL 994031010,26,35,74.29,29-02-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,C,A,0,D,D,1,A,A,1,B,D,0,A,A,1,B,B,1,D,D,1,B,B,1,A,A,1,A,B,0,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,D,A,0,B,C,0,A,C,0,A,A,1,B,B,1,A,A,1,B,C,0,C,C,1,B,B,1,D,D,1,A,A,1,B,B,1,D,D,1,A,B,0
DL 994031012,15,35,42.86,29-02-2020 00:00,B,B,1,D,D,1,C,D,0,D,D,1,C,D,0,D,B,0,A,A,1,D,D,1,B,A,0,B,D,0,A,A,1,C,B,0,C,D,0,C,B,0,A,A,1,D,B,0,C,C,1,B,D,0,B,C,0,A,A,1,A,A,1,B,A,0,B,C,0,C,C,1,B,A,0,B,B,1,C,A,0,B,C,0,D,C,0,B,B,1,C,D,0,B,A,0,,B,0,D,D,1,B,B,1
DL 994031013,29,35,82.86,29-02-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,D,D,1,D,A,0,B,B,1,D,D,1,B,B,1,A,A,1,B,B,1,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,A,A,1,C,C,1,D,C,0,C,A,0,B,B,1,A,A,1,C,C,1,C,C,1,C,B,0,B,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 994031014,13,35,37.14,29-02-2020 00:00,B,B,1,A,D,0,B,D,0,D,D,1,C,D,0,C,B,0,D,A,0,D,D,1,A,A,1,B,D,0,D,A,0,B,B,1,A,D,0,A,B,0,C,A,0,B,B,1,C,C,1,C,D,0,B,C,0,A,A,1,B,A,0,B,A,0,C,C,1,C,C,1,D,A,0,A,B,0,B,A,0,D,C,0,A,C,0,C,B,0,D,D,1,B,A,0,B,B,1,D,D,1,C,B,0
DL 994031015,19,35,54.29,29-02-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,C,A,0,A,D,0,A,A,1,B,B,1,B,D,0,D,B,0,A,A,1,C,B,0,A,C,0,C,D,0,C,C,1,A,A,1,A,A,1,B,A,0,D,C,0,A,C,0,A,A,1,B,B,1,A,A,1,B,C,0,A,C,0,A,B,0,A,D,0,A,A,1,D,B,0,D,D,1,B,B,1
DL 994031016,20,35,57.14,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,B,A,0,D,D,1,B,A,0,B,D,0,B,A,0,D,B,0,D,D,1,A,B,0,A,A,1,A,B,0,C,C,1,C,D,0,A,C,0,A,A,1,A,A,1,D,A,0,C,C,1,C,C,1,D,A,0,B,B,1,A,A,1,C,C,1,C,C,1,A,B,0,B,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 994031017,14,35,40,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,B,A,0,A,D,0,D,A,0,B,B,1,D,D,1,B,B,1,A,A,1,A,B,0,C,C,1,B,D,0,B,C,0,C,A,0,A,A,1,C,A,0,B,C,0,C,C,1,D,A,0,B,B,1,,A,0,A,C,0,B,C,0,D,B,0,B,D,0,C,A,0,D,B,0,B,D,0,D,B,0
DL 994031018,8,35,22.86,29-02-2020 00:00,D,B,0,C,D,0,B,D,0,D,D,1,C,D,0,B,B,1,D,A,0,C,D,0,D,A,0,A,D,0,D,A,0,C,B,0,B,D,0,A,B,0,A,A,1,A,B,0,C,C,1,D,D,1,B,C,0,A,A,1,B,A,0,B,A,0,A,C,0,A,C,0,B,A,0,C,B,0,A,A,1,A,C,0,D,C,0,A,B,0,B,D,0,C,A,0,D,B,0,D,D,1,D,B,0
DL 994031019,8,35,22.86,29-02-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,B,D,0,D,B,0,A,A,1,B,D,0,C,A,0,A,D,0,,A,0,,B,0,D,D,1,,B,0,,A,0,,B,0,,C,0,,D,0,,C,0,A,A,1,C,A,0,D,A,0,A,C,0,B,C,0,D,A,0,,B,0,,A,0,,C,0,,C,0,,B,0,,D,0,C,A,0,B,B,1,D,D,1,,B,0
DL 994031020,17,35,48.57,29-02-2020 00:00,B,B,1,A,D,0,B,D,0,D,D,1,C,D,0,C,B,0,D,A,0,D,D,1,A,A,1,B,D,0,D,A,0,B,B,1,A,D,0,A,B,0,C,A,0,B,B,1,C,C,1,C,D,0,B,C,0,A,A,1,B,A,0,B,A,0,C,C,1,C,C,1,C,A,0,B,B,1,A,A,1,A,C,0,A,C,0,B,B,1,D,D,1,A,A,1,B,B,1,D,D,1,C,B,0
DL 994031021,10,35,28.57,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,A,D,0,D,B,0,B,A,0,C,D,0,B,A,0,C,D,0,A,A,1,C,B,0,D,D,1,A,B,0,B,A,0,A,B,0,C,C,1,C,D,0,B,C,0,A,A,1,B,A,0,A,A,1,B,C,0,B,C,0,C,A,0,B,B,1,,A,0,D,C,0,A,C,0,C,B,0,A,D,0,A,A,1,A,B,0,D,D,1,D,B,0
DL 994031022,14,35,40,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,A,D,0,C,D,0,B,B,1,A,A,1,A,D,0,A,A,1,C,D,0,B,A,0,C,B,0,A,D,0,B,B,1,C,A,0,C,B,0,C,C,1,C,D,0,A,C,0,,A,0,A,A,1,A,A,1,A,C,0,C,C,1,D,A,0,B,B,1,D,A,0,C,C,1,A,C,0,B,B,1,A,D,0,D,A,0,A,B,0,D,D,1,B,B,1
DL 994031026,12,35,34.29,29-02-2020 00:00,C,B,0,C,D,0,C,D,0,A,D,0,A,D,0,A,B,0,A,A,1,C,D,0,D,A,0,D,D,1,B,A,0,A,B,0,D,D,1,C,B,0,A,A,1,C,B,0,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,D,A,0,B,C,0,A,C,0,B,A,0,C,B,0,B,A,0,C,C,1,B,C,0,B,B,1,B,D,0,B,A,0,A,B,0,D,D,1,D,B,0
DL 994031028,14,35,40,29-02-2020 00:00,D,B,0,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,D,A,0,B,D,0,D,A,0,D,D,1,A,A,1,D,B,0,B,D,0,A,B,0,C,A,0,D,B,0,C,C,1,D,D,1,C,C,1,A,A,1,D,A,0,B,A,0,D,C,0,C,C,1,B,A,0,A,B,0,A,A,1,C,C,1,B,C,0,D,B,0,C,D,0,D,A,0,C,B,0,D,D,1,B,B,1
DL 994031029,17,35,48.57,29-02-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,D,B,0,B,A,0,D,D,1,A,A,1,C,D,0,D,A,0,C,B,0,D,D,1,A,B,0,A,A,1,C,B,0,C,C,1,D,D,1,A,C,0,A,A,1,D,A,0,A,A,1,B,C,0,B,C,0,B,A,0,B,B,1,A,A,1,C,C,1,A,C,0,A,B,0,B,D,0,B,A,0,C,B,0,D,D,1,B,B,1
DL 994031030,25,35,71.43,29-02-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,D,D,1,A,A,1,B,B,1,B,D,0,A,B,0,A,A,1,D,B,0,C,C,1,D,D,1,B,C,0,A,A,1,A,A,1,D,A,0,B,C,0,C,C,1,B,A,0,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,C,D,0,A,A,1,,B,0,D,D,1,B,B,1
DL 994031031,13,35,37.14,29-02-2020 00:00,A,B,0,C,D,0,C,D,0,A,D,0,D,D,1,A,B,0,C,A,0,D,D,1,B,A,0,C,D,0,A,A,1,A,B,0,D,D,1,A,B,0,A,A,1,C,B,0,C,C,1,A,D,0,B,C,0,A,A,1,A,A,1,C,A,0,B,C,0,C,C,1,B,A,0,B,B,1,C,A,0,A,C,0,A,C,0,A,B,0,D,D,1,A,A,1,D,B,0,D,D,1,D,B,0
DL 994031032,31,35,88.57,29-02-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,B,D,0,A,A,1,B,B,1,D,D,1,B,B,1,A,A,1,B,B,1,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,A,A,1,C,C,1,C,C,1,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,B,D,0,A,A,1,B,B,1,D,D,1,D,B,0
DL 994031037,14,35,40,29-02-2020 00:00,B,B,1,C,D,0,B,D,0,D,D,1,D,D,1,C,B,0,D,A,0,D,D,1,B,A,0,C,D,0,C,A,0,B,B,1,D,D,1,C,B,0,A,A,1,D,B,0,C,C,1,B,D,0,C,C,1,A,A,1,D,A,0,C,A,0,B,C,0,A,C,0,B,A,0,B,B,1,A,A,1,C,C,1,A,C,0,A,B,0,B,D,0,D,A,0,D,B,0,D,D,1,C,B,0
DL 994031037,14,35,40,29-02-2020 00:00,B,B,1,C,D,0,B,D,0,D,D,1,D,D,1,C,B,0,D,A,0,D,D,1,B,A,0,C,D,0,C,A,0,B,B,1,D,D,1,C,B,0,A,A,1,D,B,0,C,C,1,B,D,0,C,C,1,A,A,1,D,A,0,C,A,0,B,C,0,A,C,0,B,A,0,B,B,1,A,A,1,C,C,1,A,C,0,A,B,0,B,D,0,D,A,0,D,B,0,D,D,1,C,B,0
DL 994031301,12,35,34.29,29-02-2020 00:00,C,B,0,C,D,0,B,D,0,D,D,1,A,D,0,B,B,1,D,A,0,C,D,0,B,A,0,A,D,0,B,A,0,B,B,1,D,D,1,A,B,0,C,A,0,D,B,0,C,C,1,A,D,0,B,C,0,B,A,0,C,A,0,B,A,0,A,C,0,A,C,0,D,A,0,B,B,1,A,A,1,C,C,1,A,C,0,C,B,0,D,D,1,A,A,1,A,B,0,D,D,1,B,B,1
DL 994031339,6,35,17.14,29-02-2020 00:00,A,B,0,C,D,0,C,D,0,B,D,0,D,D,1,A,B,0,C,A,0,C,D,0,B,A,0,B,D,0,D,A,0,A,B,0,B,D,0,C,B,0,A,A,1,B,B,1,B,C,0,B,D,0,D,C,0,A,A,1,B,A,0,D,A,0,A,C,0,B,C,0,C,A,0,C,B,0,D,A,0,C,C,1,D,C,0,B,B,1,C,D,0,,A,0,,B,0,,D,0,,B,0
DL 994032033,10,35,28.57,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,C,B,0,D,A,0,C,D,0,A,A,1,C,D,0,C,A,0,D,B,0,C,D,0,B,B,1,A,A,1,D,B,0,D,C,0,B,D,0,B,C,0,A,A,1,A,A,1,D,A,0,B,C,0,A,C,0,D,A,0,C,B,0,A,A,1,D,C,0,D,C,0,A,B,0,B,D,0,D,A,0,D,B,0,D,D,1,C,B,0
DL 994032033,10,35,28.57,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,C,B,0,D,A,0,C,D,0,A,A,1,C,D,0,C,A,0,D,B,0,C,D,0,B,B,1,A,A,1,D,B,0,D,C,0,B,D,0,B,C,0,A,A,1,A,A,1,D,A,0,B,C,0,A,C,0,D,A,0,C,B,0,A,A,1,D,C,0,D,C,0,A,B,0,B,D,0,D,A,0,D,B,0,D,D,1,C,B,0
DL 994032034,10,35,28.57,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,B,D,0,A,D,0,A,B,0,C,A,0,A,D,0,B,A,0,B,D,0,A,A,1,B,B,1,B,D,0,D,B,0,C,A,0,A,B,0,A,C,0,B,D,0,A,C,0,A,A,1,B,A,0,B,A,0,C,C,1,C,C,1,A,A,1,B,B,1,B,A,0,B,C,0,A,C,0,B,B,1,C,D,0,D,A,0,B,B,1,B,D,0,C,B,0
DL 994032038,19,35,54.29,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,C,D,0,B,B,1,B,A,0,D,D,1,B,A,0,D,D,1,B,A,0,B,B,1,D,D,1,B,B,1,A,A,1,B,B,1,C,C,1,C,D,0,C,C,1,A,A,1,A,A,1,C,A,0,B,C,0,A,C,0,D,A,0,B,B,1,A,A,1,D,C,0,A,C,0,C,B,0,D,D,1,C,A,0,B,B,1,D,D,1,D,B,0
DL 994032039,7,35,20,29-02-2020 00:00,,B,0,,D,0,,D,0,C,D,0,,D,0,B,B,1,D,A,0,C,D,0,B,A,0,B,D,0,B,A,0,A,B,0,C,D,0,C,B,0,,A,0,C,B,0,C,C,1,C,D,0,B,C,0,,A,0,D,A,0,C,A,0,B,C,0,C,C,1,B,A,0,,B,0,D,A,0,D,C,0,B,C,0,B,B,1,A,D,0,A,A,1,B,B,1,D,D,1,D,B,0
DL 994032041,16,35,45.71,29-02-2020 00:00,B,B,1,A,D,0,B,D,0,B,D,0,D,D,1,D,B,0,D,A,0,B,D,0,A,A,1,D,D,1,D,A,0,B,B,1,D,D,1,B,B,1,C,A,0,C,B,0,C,C,1,A,D,0,B,C,0,A,A,1,A,A,1,C,A,0,B,C,0,C,C,1,A,A,1,A,B,0,C,A,0,D,C,0,D,C,0,B,B,1,B,D,0,A,A,1,B,B,1,D,D,1,C,B,0
DL 994032042,7,35,20,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,A,D,0,D,D,1,A,B,0,B,A,0,D,D,1,B,A,0,C,D,0,B,A,0,C,B,0,A,D,0,C,B,0,B,A,0,C,B,0,AB,C,0,D,D,1,D,C,0,A,A,1,C,A,0,BD,A,0,A,C,0,D,C,0,A,A,1,A,B,0,D,A,0,A,C,0,B,C,0,D,B,0,A,D,0,C,A,0,A,B,0,D,D,1,D,B,0
DL 994032043,14,35,40,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,B,D,0,A,D,0,C,B,0,D,A,0,B,D,0,A,A,1,D,D,1,A,A,1,,B,0,B,D,0,C,B,0,C,A,0,B,B,1,C,C,1,C,D,0,B,C,0,D,A,0,A,A,1,A,A,1,D,C,0,D,C,0,B,A,0,A,B,0,A,A,1,C,C,1,C,C,1,B,B,1,A,D,0,A,A,1,D,B,0,D,D,1,D,B,0
DL 994032044,23,35,65.71,29-02-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,C,D,0,A,A,1,C,D,0,D,A,0,B,B,1,D,D,1,B,B,1,A,A,1,C,B,0,D,C,0,D,D,1,C,C,1,A,A,1,A,A,1,D,A,0,C,C,1,C,C,1,A,A,1,B,B,1,D,A,0,C,C,1,C,C,1,B,B,1,B,D,0,C,A,0,D,B,0,D,D,1,A,B,0
